1,0.01,1000
2,0.02,1000
3,0.03,1000
4,0.04,1000
5,0.05,1000
6,0.060000000000000005,1000
7,0.07,1000
8,0.08,1000
9,0.09,1000
10,0.09999999999999999,1000
11,0.10999999999999999,1000
12,0.11999999999999998,1000
13,0.12999999999999998,1000
14,0.13999999999999999,1000
15,0.15,1000
16,0.16,1000
17,0.17,1000
18,0.18000000000000002,1000
19,0.19000000000000003,1000
20,0.20000000000000004,1000
21,0.21000000000000005,1000
22,0.22000000000000006,1000
23,0.23000000000000007,1000
24,0.24000000000000007,1000
25,0.25000000000000006,1000
26,0.26000000000000006,1000
27,0.2700000000000001,1000
28,0.2800000000000001,1000
29,0.2900000000000001,1000
30,0.3000000000000001,1000
31,0.3100000000000001,1000
32,0.3200000000000001,1000
33,0.3300000000000001,1000
34,0.34000000000000014,1000
35,0.35000000000000014,1000
36,0.36000000000000015,1000
37,0.37000000000000016,1000
38,0.38000000000000017,1000
39,0.3900000000000002,1000
40,0.4000000000000002,1000
41,0.4100000000000002,1000
42,0.4200000000000002,1000
43,0.4300000000000002,1000
44,0.4400000000000002,1000
45,0.45000000000000023,1000
46,0.46000000000000024,1000
47,0.47000000000000025,1000
48,0.48000000000000026,1000
49,0.49000000000000027,1000
50,0.5000000000000002,1000
51,0.5100000000000002,1000
52,0.5200000000000002,1000
53,0.5300000000000002,1000
54,0.5400000000000003,1000
55,0.5500000000000003,1000
56,0.5600000000000003,1000
57,0.5700000000000003,1000
58,0.5800000000000003,1000
59,0.5900000000000003,1000
60,0.6000000000000003,1000
61,0.6100000000000003,1000
62,0.6200000000000003,1000
63,0.6300000000000003,1000
64,0.6400000000000003,1000
65,0.6500000000000004,1000
66,0.6600000000000004,1000
67,0.6700000000000004,1000
68,0.6800000000000004,1000
69,0.6900000000000004,1000
70,0.7000000000000004,1000
71,0.7100000000000004,1000
72,0.7200000000000004,1000
73,0.7300000000000004,1000
74,0.7400000000000004,1000
75,0.7500000000000004,1000
76,0.7600000000000005,1000
77,0.7700000000000005,1000
78,0.7800000000000005,1000
79,0.7900000000000005,1000
80,0.8000000000000005,1000
81,0.8100000000000005,1000
82,0.8200000000000005,1000
83,0.8300000000000005,1000
84,0.8400000000000005,1000
85,0.8500000000000005,1000
86,0.8600000000000005,1000
87,0.8700000000000006,1000
88,0.8800000000000006,1000
89,0.8900000000000006,1000
90,0.9000000000000006,1000
91,0.9100000000000006,1000
92,0.9200000000000006,1000
93,0.9300000000000006,1000
94,0.9400000000000006,1000
95,0.9500000000000006,1000
96,0.9600000000000006,1000
97,0.9700000000000006,1000
98,0.9800000000000006,1000
99,0.9900000000000007,1000
100,1.0000000000000007,1000
1,0.01,1000
2,0.02,1000
3,0.03,1000
4,0.04,1000
5,0.05,1000
6,0.060000000000000005,1000
7,0.07,1000
8,0.08,1000
9,0.09,1000
10,0.09999999999999999,1000
11,0.10999999999999999,1000
12,0.11999999999999998,1000
13,0.12999999999999998,1000
14,0.13999999999999999,1000
15,0.15,1000
16,0.16,1000
17,0.17,1000
18,0.18000000000000002,1000
19,0.19000000000000003,1000
20,0.20000000000000004,1000
21,0.21000000000000005,1000
22,0.22000000000000006,1000
23,0.23000000000000007,1000
24,0.24000000000000007,1000
25,0.25000000000000006,1000
26,0.26000000000000006,1000
27,0.2700000000000001,1000
28,0.2800000000000001,1000
29,0.2900000000000001,1000
30,0.3000000000000001,1000
31,0.3100000000000001,1000
32,0.3200000000000001,1000
33,0.3300000000000001,1000
34,0.34000000000000014,1000
35,0.35000000000000014,1000
36,0.36000000000000015,1000
37,0.37000000000000016,1000
38,0.38000000000000017,1000
39,0.3900000000000002,1000
40,0.4000000000000002,1000
41,0.4100000000000002,1000
42,0.4200000000000002,1000
43,0.4300000000000002,1000
44,0.4400000000000002,1000
45,0.45000000000000023,1000
46,0.46000000000000024,1000
47,0.47000000000000025,1000
48,0.48000000000000026,1000
49,0.49000000000000027,1000
50,0.5000000000000002,1000
51,0.5100000000000002,1000
52,0.5200000000000002,1000
53,0.5300000000000002,1000
54,0.5400000000000003,1000
55,0.5500000000000003,1000
56,0.5600000000000003,1000
57,0.5700000000000003,1000
58,0.5800000000000003,1000
59,0.5900000000000003,1000
60,0.6000000000000003,1000
61,0.6100000000000003,1000
62,0.6200000000000003,1000
63,0.6300000000000003,1000
64,0.6400000000000003,1000
65,0.6500000000000004,1000
66,0.6600000000000004,1000
67,0.6700000000000004,1000
68,0.6800000000000004,1000
69,0.6900000000000004,1000
70,0.7000000000000004,1000
71,0.7100000000000004,1000
72,0.7200000000000004,1000
73,0.7300000000000004,1000
74,0.7400000000000004,1000
75,0.7500000000000004,1000
76,0.7600000000000005,1000
77,0.7700000000000005,1000
78,0.7800000000000005,1000
79,0.7900000000000005,1000
80,0.8000000000000005,1000
81,0.8100000000000005,1000
82,0.8200000000000005,1000
83,0.8300000000000005,1000
84,0.8400000000000005,1000
85,0.8500000000000005,1000
86,0.8600000000000005,1000
87,0.8700000000000006,3
88,0.8800000000000006,6
89,0.8900000000000006,1000
90,0.9000000000000006,3
91,0.9100000000000006,2
92,0.9200000000000006,3
93,0.9300000000000006,2
94,0.9400000000000006,2
95,0.9500000000000006,2
96,0.9600000000000006,3
97,0.9700000000000006,2
98,0.9800000000000006,1
99,0.9900000000000007,1
100,1.0000000000000007,1
1,0.87,1000
1,0.87,1000
1,0.01,10000
2,0.02,10000
3,0.03,10000
